raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
8562,Consider using dependency injection for better testability.,Hãy cân nhắc sử dụng dependency injection để dễ kiểm thử hơn.,exact_duplicate,59,61,1.0338983050847457
8590,We need to ensure backward compatibility for API changes.,Chúng ta cần đảm bảo khả năng tương thích ngược cho các thay đổi API.,exact_duplicate,57,69,1.2105263157894737
8598,We need to optimize the database queries for better performance.,Chúng ta cần tối ưu hóa các truy vấn cơ sở dữ liệu để có hiệu suất tốt hơn.,exact_duplicate,64,75,1.171875
8609,The latency of the API calls is too high; we need to investigate.,Độ trễ của các lệnh gọi API quá cao; chúng ta cần điều tra.,exact_duplicate,65,59,0.9076923076923077
8610,This code is a bit 'bơ' (unclear); could you add more comments?,Đoạn code này hơi 'bơ'; bạn có thể thêm chú thích không?,language_suspect,63,56,0.8888888888888888
8615,The code review comments were quite 'gắt' (harsh) but helpful.,Các bình luận code review khá 'gắt' nhưng hữu ích.,language_suspect,62,50,0.8064516129032258
8624,The product owner approved the user stories for the next sprint.,Product owner đã phê duyệt các user story cho sprint tiếp theo.,noise_ui_fragment,64,63,0.984375
8640,The new developer is still 'bỡ ngỡ' (unfamiliar) with our codebase.,Developer mới vẫn còn 'bỡ ngỡ' với codebase của chúng ta.,language_suspect,67,57,0.8507462686567164
8650,Consider using a message queue for asynchronous tasks.,Hãy cân nhắc sử dụng hàng đợi tin nhắn cho các tác vụ bất đồng bộ.,exact_duplicate,54,66,1.2222222222222223
8655,Security vulnerabilities must be addressed immediately.,Các lỗ hổng bảo mật phải được xử lý ngay lập tức.,exact_duplicate,55,49,0.8909090909090909
8656,Don't forget to pull the latest changes before starting.,Đừng quên pull các thay đổi mới nhất trước khi bắt đầu.,exact_duplicate,56,55,0.9821428571428571
8665,"I'm struggling with Git today, it's really bơ.","Hôm nay tôi vật lộn với Git quá, nó thực sự bơ.",language_suspect,46,47,1.0217391304347827
8671,The quicksort algorithm has an average time complexity of O(n log n).,Thuật toán quicksort có độ phức tạp thời gian trung bình là O(n log n).,exact_duplicate,69,71,1.0289855072463767
8675,Understanding data structures is crucial for efficient algorithms.,Hiểu biết về cấu trúc dữ liệu rất quan trọng đối với các thuật toán hiệu quả.,exact_duplicate,66,77,1.1666666666666667
8677,Graph traversal algorithms like BFS and DFS are fundamental.,Các thuật toán duyệt đồ thị như BFS và DFS là cơ bản.,exact_duplicate,60,53,0.8833333333333333
8687,This solution is gắt (aggressive/over-engineered) for such a simple problem.,Giải pháp này hơi gắt cho một vấn đề đơn giản như vậy.,language_suspect,76,54,0.7105263157894737
8695,What's the estimated time complexity of this algorithm?,Độ phức tạp thời gian ước tính của thuật toán này là bao nhiêu?,exact_duplicate,55,63,1.1454545454545455
8697,The API documentation is outdated; please update it.,Tài liệu API đã lỗi thời; làm ơn cập nhật nó.,exact_duplicate,52,45,0.8653846153846154
8709,We use GitFlow for our branching strategy.,Chúng tôi sử dụng GitFlow cho chiến lược phân nhánh của mình.,exact_duplicate,42,61,1.4523809523809523
8718,The quicksort algorithm has an average time complexity of O(n log n).,Thuật toán quicksort có độ phức tạp thời gian trung bình là O(n log n).,exact_duplicate,69,71,1.0289855072463767
8720,A hash map provides O(1) average time complexity for lookups.,Một hash map cung cấp độ phức tạp thời gian trung bình O(1) cho các thao tác tìm kiếm.,exact_duplicate,61,86,1.4098360655737705
8731,The Facade pattern simplifies the interface to a complex subsystem.,Mẫu Facade đơn giản hóa giao diện đến một hệ thống con phức tạp.,exact_duplicate,67,64,0.9552238805970149
8739,"Your solution is efficient, but the implementation is a bit 'gắt' (overly complex/aggressive) for this simple task.","Giải pháp của bạn hiệu quả, nhưng cách triển khai hơi 'gắt' (phức tạp/khó hiểu) cho tác vụ đơn giản này.",language_suspect,115,104,0.9043478260869565
8740,"This new API is so easy to use, it's 'bơ'.",API mới này dễ dùng 'bơ' (dễ như bơ).,language_suspect,42,37,0.8809523809523809
8741,Don't forget to pull the latest changes before starting your work.,Đừng quên pull những thay đổi mới nhất trước khi bắt đầu công việc của bạn.,exact_duplicate,66,75,1.1363636363636365
8746,The time complexity of this sorting algorithm is O(n log n).,Độ phức tạp thời gian của thuật toán sắp xếp này là O(n log n).,exact_duplicate,60,63,1.05
8751,Encapsulation helps in hiding the internal state of an object.,Tính đóng gói giúp che giấu trạng thái nội bộ của một đối tượng.,exact_duplicate,62,64,1.032258064516129
8759,We need to optimize database queries to reduce latency.,Chúng ta cần tối ưu hóa các truy vấn cơ sở dữ liệu để giảm độ trễ (latency).,exact_duplicate,55,76,1.3818181818181818
8762,Please add comments to explain this complex logic.,Làm ơn thêm bình luận để giải thích logic phức tạp này.,exact_duplicate,50,55,1.1
8771,The Singleton pattern ensures only one instance of a class exists.,Mẫu Singleton đảm bảo chỉ có một thể hiện của một lớp tồn tại.,exact_duplicate,66,62,0.9393939393939394
8772,The Factory Method pattern defers object creation to subclasses.,Mẫu Factory Method trì hoãn việc tạo đối tượng cho các lớp con.,exact_duplicate,64,63,0.984375
8793,Your commit message needs to be more descriptive.,Thông điệp commit của bạn cần chi tiết hơn.,exact_duplicate,49,43,0.8775510204081632
8794,We should rebase this branch onto `main` to keep the history clean.,Chúng ta nên rebase nhánh này lên `main` để giữ lịch sử sạch sẽ.,exact_duplicate,67,64,0.9552238805970149
8796,The time complexity of this sorting algorithm is O(n log n).,Độ phức tạp thời gian của thuật toán sắp xếp này là O(n log n).,exact_duplicate,60,63,1.05
8798,This recursive function might cause a stack overflow.,Hàm đệ quy này có thể gây tràn ngăn xếp.,exact_duplicate,53,40,0.7547169811320755
8810,Don't bơ the warnings from the linter; they're there for a reason.,Đừng bơ các cảnh báo từ linter; chúng có lý do của nó.,language_suspect,66,54,0.8181818181818182
8812,The deadline is gắt; we need to work overtime.,Deadline gắt quá; chúng ta phải làm tăng ca thôi.,language_suspect,46,49,1.065217391304348
8814,The new framework has a steep learning curve.,Framework mới có một đường cong học tập dốc.,exact_duplicate,45,44,0.9777777777777777
8819,The database schema needs to be updated.,Lược đồ cơ sở dữ liệu cần được cập nhật.,exact_duplicate,40,40,1.0
8820,Consider using a message queue for asynchronous tasks.,Hãy cân nhắc sử dụng hàng đợi tin nhắn cho các tác vụ bất đồng bộ.,exact_duplicate,54,66,1.2222222222222223
8825,Memory leaks can degrade application performance over time.,Rò rỉ bộ nhớ có thể làm giảm hiệu suất ứng dụng theo thời gian.,exact_duplicate,59,63,1.0677966101694916
8827,Polymorphism allows objects of different classes to be treated as objects of a common type.,Đa hình cho phép các đối tượng của các lớp khác nhau được xử lý như các đối tượng của một kiểu chung.,exact_duplicate,91,101,1.10989010989011
8837,"This code review comment is a bit gắt, maybe soften it a bit?","Bình luận code review này hơi gắt, có lẽ nên làm dịu nó một chút?",language_suspect,61,65,1.0655737704918034
8851,Don't forget to pull the latest changes before starting new work.,Đừng quên pull những thay đổi mới nhất trước khi bắt đầu công việc mới.,exact_duplicate,65,71,1.0923076923076922
8856,Always create a new branch for each feature or bug fix.,Luôn tạo một nhánh mới cho mỗi tính năng hoặc sửa lỗi.,exact_duplicate,55,54,0.9818181818181818
8861,Binary search is much faster than linear search for sorted arrays.,Tìm kiếm nhị phân nhanh hơn nhiều so với tìm kiếm tuyến tính cho các mảng đã sắp xếp.,exact_duplicate,66,85,1.2878787878787878
8862,This algorithm has a time complexity of O(n log n).,Thuật toán này có độ phức tạp thời gian là O(n log n).,exact_duplicate,51,54,1.0588235294117647
8863,Dynamic programming can optimize solutions to overlapping subproblems.,Quy hoạch động có thể tối ưu hóa các giải pháp cho các bài toán con chồng chéo.,exact_duplicate,70,79,1.1285714285714286
8865,Graph traversal algorithms like BFS and DFS are essential.,Các thuật toán duyệt đồ thị như BFS và DFS là rất cần thiết.,exact_duplicate,58,60,1.0344827586206897
8869,Understanding Big O notation is key to analyzing algorithm efficiency.,Hiểu ký hiệu Big O là chìa khóa để phân tích hiệu quả thuật toán.,exact_duplicate,70,65,0.9285714285714286
8871,The Singleton pattern ensures only one instance of a class.,Mẫu Singleton đảm bảo chỉ có một thể hiện duy nhất của một lớp.,exact_duplicate,59,63,1.0677966101694916
8873,The Observer pattern is great for event handling.,Mẫu Observer rất tuyệt vời cho việc xử lý sự kiện.,exact_duplicate,49,50,1.0204081632653061
8874,Using the Strategy pattern allows interchangeable algorithms.,Sử dụng mẫu Strategy cho phép các thuật toán có thể thay thế cho nhau.,exact_duplicate,61,70,1.1475409836065573
8876,The Facade pattern provides a simplified interface to a complex subsystem.,Mẫu Facade cung cấp một giao diện đơn giản hóa cho một hệ thống con phức tạp.,exact_duplicate,74,77,1.0405405405405406
8886,This loop could be optimized for better performance.,Vòng lặp này có thể được tối ưu hóa để có hiệu suất tốt hơn.,exact_duplicate,52,60,1.1538461538461537
8895,Submit a pull request for review once you're done.,Gửi một pull request để review khi bạn hoàn thành.,noise_ui_fragment,50,50,1.0
8899,The time complexity of this algorithm is O(n log n).,Độ phức tạp thời gian của thuật toán này là O(n log n).,exact_duplicate,52,55,1.0576923076923077
8902,Dynamic programming can optimize this recursive solution.,Quy hoạch động có thể tối ưu hóa giải pháp đệ quy này.,exact_duplicate,57,54,0.9473684210526315
8904,Graph traversal algorithms like BFS and DFS are fundamental.,Các thuật toán duyệt đồ thị như BFS và DFS là cơ bản.,exact_duplicate,60,53,0.8833333333333333
8905,The Singleton pattern ensures only one instance of a class.,Mẫu Singleton đảm bảo chỉ có một thể hiện duy nhất của một lớp.,exact_duplicate,59,63,1.0677966101694916
8907,The Observer pattern is great for event handling.,Mẫu Observer rất tuyệt vời cho việc xử lý sự kiện.,exact_duplicate,49,50,1.0204081632653061
8916,This variable name is a bit ambiguous.,Tên biến này hơi mơ hồ.,exact_duplicate,38,23,0.6052631578947368
8918,Object-Oriented Programming emphasizes encapsulation and inheritance.,Lập trình hướng đối tượng nhấn mạnh tính đóng gói và kế thừa.,exact_duplicate,69,61,0.8840579710144928
8920,Database normalization helps reduce data redundancy.,Chuẩn hóa cơ sở dữ liệu giúp giảm sự dư thừa dữ liệu.,exact_duplicate,52,53,1.0192307692307692
8924,We need to optimize the database queries for better performance.,Chúng ta cần tối ưu hóa các truy vấn cơ sở dữ liệu để có hiệu suất tốt hơn.,exact_duplicate,64,75,1.171875
8941,We need to refactor this module to improve its maintainability.,Chúng ta cần tái cấu trúc module này để cải thiện khả năng bảo trì của nó.,exact_duplicate,63,74,1.1746031746031746
8942,The system architecture uses a microservices approach.,Kiến trúc hệ thống sử dụng phương pháp microservices.,exact_duplicate,54,53,0.9814814814814815
8961,The time complexity of this sorting algorithm is O(n log n).,Độ phức tạp thời gian của thuật toán sắp xếp này là O(n log n).,exact_duplicate,60,63,1.05
8963,Dynamic programming can optimize this recursive solution.,Quy hoạch động có thể tối ưu hóa giải pháp đệ quy này.,exact_duplicate,57,54,0.9473684210526315
8966,Hash tables provide average O(1) lookup time.,Bảng băm cung cấp thời gian tra cứu trung bình O(1).,exact_duplicate,45,52,1.1555555555555554
8969,Let's analyze the worst-case scenario for this algorithm.,Hãy phân tích trường hợp xấu nhất cho thuật toán này.,exact_duplicate,57,53,0.9298245614035088
8970,Binary search requires a sorted array.,Tìm kiếm nhị phân yêu cầu một mảng đã được sắp xếp.,exact_duplicate,38,51,1.3421052631578947
8973,The Observer pattern is great for event handling.,Mẫu Observer rất tốt cho việc xử lý sự kiện.,exact_duplicate,49,44,0.8979591836734694
8984,The error handling here could be more robust.,Việc xử lý lỗi ở đây có thể mạnh mẽ hơn.,exact_duplicate,45,40,0.8888888888888888
8986,This loop could be optimized for better performance.,Vòng lặp này có thể được tối ưu hóa để có hiệu suất tốt hơn.,exact_duplicate,52,60,1.1538461538461537
8988,Please follow the coding style guide for consistency.,Vui lòng tuân thủ hướng dẫn về phong cách viết mã để đảm bảo tính nhất quán.,exact_duplicate,53,76,1.4339622641509433
8991,This recursive function might cause a stack overflow.,Hàm đệ quy này có thể gây tràn ngăn xếp.,exact_duplicate,53,40,0.7547169811320755
8992,Please squash your commits before merging into the main branch.,Làm ơn gộp các commit lại trước khi merge vào nhánh chính.,exact_duplicate,63,58,0.9206349206349206
8993,The time complexity of this algorithm is O(n log n).,Độ phức tạp thời gian của thuật toán này là O(n log n).,exact_duplicate,52,55,1.0576923076923077
