raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
12503,kde4,"If you do not find any related reports, your crash information is not useful enough, and you really cannot give additional information about the crash context, then it is better to not file the bug report, thereby closing the assistant.",@ title,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12505,kde4,In this case you need to write a title and description of the crash. Explain as best you can.,@ info/ rich,extreme_length_ratio,coding;ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
12506,kde4,You can also specify your distribution method (GNU/ Linux distribution or packaging system) or if you compiled the KDE Platform from sources.,@ info/ rich,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12509,kde4,"The last page will send the bug report to the bug tracking system and will notify you when it is done. It will then show the web address of the bug report in the KDE bug tracking system, so that you can look at the report later.",@ info/ rich,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12512,kde4,"If you are interested into helping us to organize bug reports allowing the developers to focus on fixing the real issues, join the BugSquad (#kde-bugs on FreeNode IRC)",@ action: button,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12514,kde4,Use this button to reload the crash information (backtrace). This is useful when you have installed the proper debug symbol packages and you want to obtain a better backtrace.,@ action: button,extreme_length_ratio,coding;ai_ml;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12519,kde4,Loading crash information... (this may take some time),@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12520,kde4,Another debugger is currently debugging the same application. The crash information could not be fetched.,@ info: status,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
12523,kde4,This crash information is useful,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12524,kde4,This crash information may be useful,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12525,kde4,This crash information is probably not useful,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12526,kde4,This crash information is not useful,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12527,kde4,The rating of this crash information is invalid. This is a bug in drkonqi itself.,@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12528,kde4,You can click the Install Debug Symbols button in order to automatically install the missing debugging information packages. If this method does not work: please read How to create useful crash reports to learn how to get a useful backtrace; install the needed packages and click the Reload Crash Information button.,@ info: status,extreme_length_ratio,coding;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12531,kde4,You could try to regenerate the backtrace by clicking the Reload Crash Information button.,@ info: status,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12532,kde4,The debugger application is missing or could not be launched.,@ info/ rich,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
12533,kde4,You need to install the debugger package (%1) and click the Reload Crash Information button.,@ title: window,extreme_length_ratio,coding;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12534,kde4,Error during the installation of debug symbols,@ info,extreme_length_ratio,coding;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12535,kde4,Unknown response from the server,@ info,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12536,kde4,Invalid bug report: corrupted data,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12537,kde4,Invalid bug list: corrupted data,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12539,kde4,Error while attaching the data to the bug report: %1,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12542,kde4,Requesting installation of missing debug symbols packages...,@ info,extreme_length_ratio,coding;system;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12543,kde4,Could not find debug symbol packages for this application.,@ info,extreme_length_ratio,coding;system,audit_flag_manual_review:extreme_length_ratio,reject,,
12550,kde4,"We are sorry, %1 closed unexpectedly.",@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12551,kde4,The reporting assistant is disabled because the crash handler dialog was started in safe mode. You can manually report this bug to %1 (including the backtrace from the Developer Information tab.),@ info,extreme_length_ratio,ui_localization;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
12553,kde4,"You cannot report this error, because the application does not provide a bug reporting address.",EMAIL OF TRANSLATORS,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
12557,kde4,Debug,& Trình gỡ rối@ info: tooltip,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
12582,kde4,Please select which additional information you can provide:,@ option: check kind of information the user can provide about the crash,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12583,kde4,Unusual desktop behavior I noticed,@ option: check kind of information the user can provide about the crash,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12586,kde4,See if your bug has already been reported. Double click a report in the list and compare it to yours. You can suggest that your crash is a duplicate of that report or directly attach your information to it.,@ title: column,extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12588,kde4,Description,@ label title of a listbox where the possible duplicate bug numbers are put in,language_suspect; extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
12599,kde4,This is a preview of the report's contents which will be sent. If you want to modify it go the previous pages.,@ option: check,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12601,kde4,Restart the application when clicking the Finish button,@ info,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12618,kde4,"This crash information is not useful enough, do you want to try to improve it? You will need to install some debugging packages.",@ title: window,extreme_length_ratio,coding;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12619,kde4,Crash Information is not useful enough,"@ option: check kind of information the user can provide about the crash,% 1 is the application name",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12620,kde4,"What I was doing when the application ""%1"" crashed",@ info examples about information the user can provide,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12622,kde4,"State of Desktop Effects (Compositing), kind of effects enabled, window decoration, and specific window rules and configuration.",@ info examples about information the user can provide,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12623,kde4,"sites you were visiting, number of opened tabs, plugins you have installed, and any other non-default setting.",@ info examples about information the user can provide,language_suspect,command_cli,audit_flag_manual_review:language_suspect,reject,,
12625,kde4,"Instant Messaging protocols you use, and plugins you have installed (official and unofficial).",@ info examples about information the user can provide,language_suspect,command_cli,audit_flag_manual_review:language_suspect,reject,,
12626,kde4,Mail protocols and account-types you use.,@ info examples about information the user can provide,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
12627,kde4,Type of the document you were editing.,@ info examples about information the user can provide,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
12628,kde4,Type of media (extension and format) you were watching and/ or listening to.,@ label examples about information the user can provide,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12631,kde4,Use this button to show the generated report information about this crash.,@ info/ plain,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12633,kde4,The automatically generated crash information is useful.,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12634,kde4,The automatically generated crash information lacks some details but may be still be useful.,@ info,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
12635,kde4,The automatically generated crash information lacks important details and it is probably not helpful.,@ info,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
12636,kde4,The crash information was not generated because it was not needed.,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12637,kde4,The automatically generated crash information does not contain enough information to be helpful.,@ info,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
12638,kde4,You can improve it by installing debugging packages and reloading the crash on the Crash Information page. You can get help with the Bug Reporting Guide by clicking on the Help button.,@ info,extreme_length_ratio,coding;system;ui_localization;command_cli;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
12639,kde4,The information you can provide could be considered helpful.,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12640,kde4,The information you can provide is not considered helpful enough in this case.,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12641,kde4,This report is considered helpful.,@ info,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12643,kde4,"This application is not supported in the KDE bug tracking system. Click Finish to report this bug to the application maintainer. Also, you can manually report at %1.",@ info,extreme_length_ratio,ai_ml;system;command_cli;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
12644,kde4,"This report does not contain enough information for the developers, so the automated bug reporting process is not enabled for this crash.",@ info,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
12653,kde4,Use this button to login to the KDE bug tracking system using the provided username and password.,@ info/ rich,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12654,kde4,"You need a user account on the KDE bug tracking system in order to file a bug report, because we may need to contact you later for requesting further information. If you do not have one, you can freely create one here.",@ info: status,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12655,kde4,Error when trying to login: %1.,@ info: status the user is logged at the bugtracker site as USERNAME,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
